Insee,"Code postal",Commune,"Nombre habitants",Rue,Ordures,"Horaires ordures",Recurrence,Tri,"Horaires tri",Recurrence
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROCARD Michel (Rue)","Mardi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROCASTEL (Allée de) / entre Rue d'APOLLON (N°64) et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROCHEFEUILLE (Allée de) / entre Cité de LACHAUX Avenue Léon BLUM et Rue des CHAMBRETTES",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROCHEFEUILLE (Impasse de) / entre Rue de ROCHEFEUILLE (N°15) et Impasse",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROCHEFEUILLE (Rue de) / entre Rue des MEUNIERS et Avenue des LANDAIS",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROCHEFOUCAULT ( Rue de la ) / entre Boulevard A , BRIAND et Rue du HUIT MAI 1945","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROCHON (Rue Jean) / entre Place Saint PIERRE et Avenue des ETATS UNIS","Samedi - Vendredi","05h00 / 07h30 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RODADE (Place de la) / entre Rue de la GRAVIERE et Rue des REMPARTS","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RODADE (Place de la) Impair / entre Rue de la GRAVIERE et Rue de la GROLIERE","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RODADE (Place de la) Pair / entre Rue de la GRAVIERE et Rue de la GROLIERE","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RODADE (Rue de la) / entre Rue Jules GUESDE et Place de la RODADE","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RODDIER (Rue Gilbert) / entre Rue des Clos et Rue SOUS les VIGNES",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROLLE (Rue) / entre Rue Docteur NIVET et Rue de BIEN ASSIS","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROMAGNAT (Rue de) / entre Boulevard LAFAYETTE et Boulevard COTE BLATIN","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROMME (Rue Gilbert) / entre Rue des CHAMBRETTES et Rue des CHAMBRETTES",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RONSARD (Allée) / entre Rue du RASSAT et Impasse",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RONZIERES (Rue des) / entre Rue de la tonne ronde et Rue Rodolphe diesel",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RONZIERES (Rue des) / entre Rue Rodolphe diesel et Rue Jean Auguste SENEZE",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RONZIERES Impasse",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROOSEVELT (Avenue Franklin) / entre Place Alexandre VARENNE et Rue Jean- Baptiste TORILHON","Mardi - Vendredi","05h00 / 12h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROSEAUX (Rue des) / entre Rue Victorien SARDOU et Impasse",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROSES (Allée des) / entre Rue du VALLON et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROSIER (Rue Louis) / entre Rue CONDORCET et Rue Patrick DEPAILLER","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROSIERS (Allée des) / Rue LECUELLE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROSIERS (Impasse des) / entre Rue LECUELLE (entre les N°68 et 72) et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROSSIGNOL (Rue) / entre Rue de NOHANENT et Avenue Raymond BERGOUGNAN","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROSSIGNOLS (Allée des) / entre Cité de CHANTURGUE Rue de la BARRE et Rue de DIANE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROSTAND (Rue Edmond) / entre Rue CHATEAUBRIAND et Rue de BLANZAT","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROTONDE (Impasse de la) / entre Rue de la ROTONDE et Impasse","Mardi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROTONDE (Rue de la) / entre Boulevard COTE BLATIN et Rue Glangeaud","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROTONDE (Rue de la) / entre Rue Glangeaud et pont sncf","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROTONDE (Rue de la) / entre Boulevard COTE BLATIN et COURS Raymond POINCARE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROTONDE (Rue de la) / entre Avenue Léon BLUM et PONT S N C F","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROTY (Rue) / entre Rue Collot d'Herbois et Rue MONTALEMBERT","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROTY (Rue) / entre Avenue Léon BLUM et Rue Collot d'Herbois","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROUGE-GORGES (Allée des) / entre Cité de CHANTURGUE Rue de DIANE et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROUGET DE L'ISLE (Rue) / entre Avenue Marx DORMOY et Avenue de la LIBERATION","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROUVIER (Rue) / entre Rue VIVIANI et Rue Victorien SARDOU",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROUVIER (Rue) Impair / entre Rue VIVIANI et Boulevard Etienne CLEMENTEL",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"13h00 / 21h45","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROUVIER (Rue) Pair / entre Boulevard Etienne CLEMENTEL et Rue VIVIANI",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROUX (Allée Emile) / entre Rue de NOHANENT (face au N°86) et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROUYET (Rue Ernest et André) / entre Rue des RONZIERES et Impasse",samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","ROYALE (Place) / entre Rue Saint GENES et Place SUGNY",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","RUISSEAU (Allée du) / entre Cité de la PRADELLE Place du CERCLE et Rue René SOULET",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SABLON ( Cours) / entre Boulevard GERGOVIA et Boulevard LAFAYETTE","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SABLON (Cours) Impairs / entre Boulevard LAFAYETTE et Boulevard TRUDAINE","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SABLON (Cours) Pairs / entre Rue MARECHAL JOFFRE et Boulevard LAFAYETTE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAGITAIRE ( Rue du ) / entre Rue des GEMEAUX et Rue du VERSEAU",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAGOTIERS (Rue des) / Rue de BLANZAT (vers le N°204)","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ADJUTOR (Rue) / entre Rue Saint DOMINIQUE et Rue des VIEILLARDS",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ALYRE (Rue) / entre Rue SAINT GEORGES et Boulevard LAVOISIER","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ALYRE (Rue) / entre Rue SAINT GEORGES et Rue du PEROU",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ANDRE (Rue) / entre Place du CHAMPGIL et Rue Gabriel PERI",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ANTOINE (Rue) / entre Rue Jules GUESDE et Rue du TEMPLE","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ARTHEME (Petite rue) / entre Rue Saint ARTHEME et Rue de la GARDE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ARTHEME (Rue) / entre Rue du PONT NATUREL et Rue de SERBIE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT AUSTREMOINE (Impasse) / entre Boulevard TRUDAINE (Entre les N°5 et 7) et Impasse",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT AVIT (Rue) / entre Rue VILLENEUVE et Rue du PORT",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT BARTHELEMY (Rue) / entre Rue Saint PIERRE et Rue des GRAS","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT BENOIT (Rue) / entre Rue Maréchal JOFFRE et Rue BRECHET","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT CIRGUES (Rue) / entre Rue FONTGIEVE et Place Maréchal FAYOLLE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT DOMINIQUE (Rue) / entre Avenue des ETATS UNIS et Rue Gabriel PERI",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ESPRIT (Rue) / entre Rue BALLAINVILLIERS et Rue SAINT GENES","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ESPRIT (Rue) / entre Rue SAINT GENES et Boulevard DESAIX","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT EUTROPE (Place) / Rue Saint EUTROPE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT EUTROPE (Rue) / entre Rue Sainte CLAIRE et Rue GAULTIER de BIAUZAT",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT EXUPERY (Allée) / entre Rue de COTEPET (entre les N°15 et 17) et Impasse",Jeudi,"05h00 / 12h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT GENES (Rue) / entre Place ROYALE et Rue Saint ESPRIT",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT HEREM (Rue) / entre Rue Philippe MARCOMBES et Rue DULAURE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT JEAN (Boulevard) Impairs / entre Rue du Pré la Reine et Avenue Edouard MICHELIN","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT JEAN (Boulevard) Impairs / entre Rue de Chappe et Avenue Edouard MICHELIN","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT JEAN (Boulevard) Pairs / entre Rue Jules VERNE et Avenue Jean MERMOZ",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT JOSEPH (Rue) / entre Avenue CHARRAS et Rue Jeanne d'ARC","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT LAURENT (Rue) / entre Rue du PORT et Rue NEYRON",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT PIERRE (Petite rue) / entre Place Saint PIERRE et Rue des GRAS","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT PIERRE (Place) / entre Rue Saint BARTHELEMY et Rue Saint PIERRE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT PIERRE (Rue) / entre Place GAILLARD et Place Saint PIERRE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT RAMES (Rue) / entre Rue de la PRADELLE et Rue de la CARTOUCHERIE","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ROBERT (Rue) / entre Boulevard Ambroise BRUGIERE (impasse) et Rue Tour des BEGUINES","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT ROBERT (Rue) Impasse / entre Rue Saint ROBERT et Rue du TEMPLE","Mardi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT SIMON (Rue) / entre Boulevard Aristide BRIAND et Rue du 8 MAI 1945","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINT VINCENT DE PAUL (Rue) / entre Rue Maréchal de LATTRE et Rue Georges CLEMENCEAU",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE CLAIRE (Rue) / entre Place GAILLARD et Rue de la GARDE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE GENEVIEVE (Rue) / entre Rue LAMARTINE et Rue Jean-Baptiste TORRILHON","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE GEORGE (Place) / entre Rue Sainte GEORGE et Rue BOMPART","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE GEORGE (Rue) pair duN° 20 au N°32 / entre Place Sainte GEORGE et Rue Saint ALYRE","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE GEORGE (Rue) pair duN° 2 au N°12 / entre Rue SAINT ALYRE et rue Gaultier de Biauzat",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE MADELEINE (Rue) / entre Rue Saint DOMINIQUE et Rue LAMARTINE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE MARIE (Rue) / entre Rue Jules GUESDE et Rue MARENGO","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE PHILOMENE (Impasse) / entre Rue GREGOIRE de TOURS et Impasse",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAINTE ROSE (Rue) / entre Place Gilbert GAILLARD et Rue Gabriel PERI",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SALERS (Rue de) / entre Avenue Edouard MICHELIN et Rue d'AUBRAC","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SALFORD (Place de) / entre Rue BANSAC et Avenue de GRANDE BRETAGNE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SALINS (Rue des) / entre Place GALLIENI et Boulevard Jean JAURES","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SALLES (Rue des) / entre Avenue JULIEN et Rue BONNABAUD",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAND (Rue George) / entre Rue des PLATS et Rue POMEL","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SANGNIER (Rue Marc) / entre Boulevard Etienne CLEMENTEL et Rue Docteur BOUSQUET",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SARDOU (Rue Victorien) / entre Boulevard Edgar QUINET et Rue ROUVIER",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SARRAIL (Rue Général) / entre Rue de l'ORADOU et Rue PROUDHON",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SARRE (Petit chemin de la) / entre Rue de l'ORADOU et FIN de Rue",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAULES (Allée des) / entre Cité de la RODADE Rue de la GROLIERE et Rue de la GRAVIERE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAUVAGE (Rue du) / entre Rue NEYRON et Rue VILLENEUVE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAUVAGERES (Allée des) / entre Rue de l'ORADOU (N°208) et Impasse",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SAVARON (Rue) / entre Place du TERRAIL et Rue MASSILLON",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SCHUMAN (Rue) / entre Boulevard Gustave FLAUBERT et Giratoire de la PARDIEU","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SELETTE (Rue de la) / entre Rue URBAIN II et Rue Henri BARBUSSE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SEMARD (Rue Pierre) Impairs / entre Rue GUYNEMER et Rue Anatole FRANCE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SEMARD (Rue Pierre) Pairs / entre Rue GUYNEMER et Rue Anatole FRANCE","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SEMBAT (Place Marcel) / entre Rue du SEMINAIRE et Rue des BAILLIS","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SEMINAIRE (Rue du) / entre Rue Jules GUESDE et Place Marcel SEMBAT","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SENEZE (Rue Jean-Auguste) / entre Rue de CROUEL et Chemin du Grand BEAULIEU",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SERBIE (Rue de) / entre Rue FONTGIEVE et Place des VIGNERONS",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
